row_id,image_path_flat,image_path,attribute,caption_raw,caption_norm,panelist,session_date,year_folder,session_num,bimester,view,panel_slot,panel_replicate,dairy_id,product_code,caption_pre,dedup_key
58,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P3_TN_307_155_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P3_TN_307_155_A_GRANA.bmp,Colore della Pasta,Leggero alone centrale,Leggero alone centrale,TG_14,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_307,C0E,Leggero alone centrale,Colore della Pasta::leggero alone centrale
59,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Profumo,Al primo impatto non buono,Al primo impatto non buono,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Al primo impatto non buono,Profumo::al primo impatto non buono
60,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Sapore,Anonimo poco intenso,Anonimo poco intenso,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Anonimo poco intenso,Sapore::anonimo poco intenso
61,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Texture,Fastidioso in bocca,Fastidioso in bocca,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Fastidioso in bocca,Texture::fastidioso in bocca
62,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Struttura della Pasta,Profonde fratture sotto 1piattone una grande da Sotto l'altro,Profonde fratture sotto 1piattone una grande da Sotto l'altro,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Profonde fratture sotto 1piattone una grande da Sotto l'altro,Struttura della Pasta::profonde fratture sotto 1piattone una grande da sotto l'altro
63,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Struttura della Pasta,Fessure enormi,Fessure enormi,TG_12,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Fessure enormi,Struttura della Pasta::fessure enormi
64,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Struttura della Pasta,Tutta spaccata,Tutta spaccata,TG_14,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Tutta spaccata,Struttura della Pasta::tutta spaccata
65,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Struttura della Pasta,Fessure profonde!,Fessure profonde!,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Fessure profonde!,Struttura della Pasta::fessure profonde
66,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Struttura della Pasta,Lunghe e profonde fessure longitudinali,Lunghe e profonde fessure longitudinali,TG_35,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Lunghe e profonde fessure longitudinali,Struttura della Pasta::lunghe e profonde fessure longitudinali
67,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_A_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_A_GRANA.bmp,Colore della Pasta,Aree non belle come colore,Aree non belle come colore,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Aree non belle come colore,Colore della Pasta::aree non belle come colore
68,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Profumo,Crauti,Crauti,TG_19,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Crauti,Profumo::crauti
69,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Sapore,Leggermente  Acido amaro,Leggermente Acido amaro,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Leggermente Acido amaro,Sapore::leggermente acido amaro
70,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Aroma,Yogurt,Yogurt,TG_14,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Yogurt,Aroma::yogurt
71,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Texture,Impasta la bocca,Impasta la bocca,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Impasta la bocca,Texture::impasta la bocca
72,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Spessore della Crosta,Colore di fondo carico si nota meno il sottocrosta,Colore di fondo carico si nota meno il sottocrosta,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Colore di fondo carico si nota meno il sottocrosta,Spessore della Crosta::colore di fondo carico si nota meno il sottocrosta
73,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Spessore della Crosta,Alto spessore,Alto spessore,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Alto spessore,Spessore della Crosta::alto spessore
74,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Struttura della Pasta,Fine è stirata in centro grossolana verso scalzo,Fine è stirata in centro grossolana verso scalzo,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Fine è stirata in centro grossolana verso scalzo,Struttura della Pasta::fine è stirata in centro grossolana verso scalzo
75,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Colore della Pasta,Macchia alone centrale rosato,Macchia alone centrale rosato,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Macchia alone centrale rosato,Colore della Pasta::macchia alone centrale rosato
76,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P2_TN_305_337_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P2_TN_305_337_A_FETTA.bmp,Colore della Pasta,Più che macchie è striscia rosata,Più che macchie è striscia rosata,TG_19,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_305,C0C,Più che macchie è striscia rosata,Colore della Pasta::più che macchie è striscia rosata
78,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Sapore,Bella persistenza,Bella persistenza,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,Bella persistenza,Sapore::bella persistenza
79,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Aroma,Sembra grana abbastanza giovane,Sembra grana abbastanza giovane,TG_14,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,Sembra grana abbastanza giovane,Aroma::sembra grana abbastanza giovane
80,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Spessore della Crosta,Omogeneo,Omogeneo,TG_19,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,Omogeneo,Spessore della Crosta::omogeneo
81,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Spessore della Crosta,Però  crosta fine,Però crosta fine,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,Però crosta fine,Spessore della Crosta::però crosta fine
82,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Struttura della Pasta,In centro più fine,In centro più fine,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,In centro più fine,Struttura della Pasta::in centro più fine
83,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Struttura della Pasta,Bella anche abbastanza  regolare,Bella anche abbastanza regolare,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,Bella anche abbastanza regolare,Struttura della Pasta::bella anche abbastanza regolare
84,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Colore della Pasta,Leggero alone centrale,Leggero alone centrale,TG_13,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,Leggero alone centrale,Colore della Pasta::leggero alone centrale
85,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P4_TN_311_873_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P4_TN_311_873_B_GRANA.bmp,Colore della Pasta,Alone molto grande,Alone molto grande,TG_19,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_311,C0G,Alone molto grande,Colore della Pasta::alone molto grande
86,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Profumo,Forte,Forte,TG_14,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Forte,Profumo::forte
87,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Profumo,Odore chimico tipo colpa o simili,Odore chimico tipo colpa o simili,TG_19,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Odore chimico tipo colpa o simili,Profumo::odore chimico tipo colpa o simili
88,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Profumo,Polvere,Polvere,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Polvere,Profumo::polvere
89,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Profumo,Banana verde,Banana verde,TG_35,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Banana verde,Profumo::banana verde
90,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Aroma,Sa di malga,Sa di malga,TG_13,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Sa di malga,Aroma::sa di malga
91,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Aroma,Non piacevole con persistenza elevata,Non piacevole con persistenza elevata,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Non piacevole con persistenza elevata,Aroma::non piacevole con persistenza elevata
92,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Texture,Consistenza strana,Consistenza strana,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Consistenza strana,Texture::consistenza strana
93,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Spessore della Crosta,Alone disidratato Sotto crosta confonde,Alone disidratato Sotto crosta confonde,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Alone disidratato Sotto crosta confonde,Spessore della Crosta::alone disidratato sotto crosta confonde
94,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Struttura della Pasta,Forse il voto dato va diminuito di 1!,Forse il voto dato va diminuito di 1!,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,Forse il voto dato va diminuito di 1!,Struttura della Pasta::forse il voto dato va diminuito di 1
95,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P5_TN_319_691_A_FETTA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P5_TN_319_691_A_FETTA.bmp,Struttura della Pasta,"Piccoli occhi misti a un micro Occhiatura diffusa, fessure di circa 3-4cm","Piccoli occhi misti a un micro Occhiatura diffusa, fessure di circa 3-4cm",TG_35,2021-03-24,2020-2021_Trentingrana,27,VI,Fetta,,,TN_319,C0M,"Piccoli occhi misti a un micro Occhiatura diffusa, fessure di circa 3-4cm",Struttura della Pasta::piccoli occhi misti a un micro occhiatura diffusa fessure di circa 3 4cm
96,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Profumo,Al primo impatto non buono,Al primo impatto non buono,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Al primo impatto non buono,Profumo::al primo impatto non buono
97,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Sapore,Anonimo poco intenso,Anonimo poco intenso,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Anonimo poco intenso,Sapore::anonimo poco intenso
98,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Texture,Fastidioso in bocca,Fastidioso in bocca,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Fastidioso in bocca,Texture::fastidioso in bocca
99,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Struttura della Pasta,Profonde fratture sotto 1piattone una grande da Sotto l'altro,Profonde fratture sotto 1piattone una grande da Sotto l'altro,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Profonde fratture sotto 1piattone una grande da Sotto l'altro,Struttura della Pasta::profonde fratture sotto 1piattone una grande da sotto l'altro
100,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Struttura della Pasta,Fessure enormi,Fessure enormi,TG_12,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Fessure enormi,Struttura della Pasta::fessure enormi
101,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Struttura della Pasta,Tutta spaccata,Tutta spaccata,TG_14,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Tutta spaccata,Struttura della Pasta::tutta spaccata
102,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Struttura della Pasta,Fessure profonde!,Fessure profonde!,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Fessure profonde!,Struttura della Pasta::fessure profonde
103,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Struttura della Pasta,Lunghe e profonde fessure longitudinali,Lunghe e profonde fessure longitudinali,TG_35,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Lunghe e profonde fessure longitudinali,Struttura della Pasta::lunghe e profonde fessure longitudinali
104,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P6_TN_328_412_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P6_TN_328_412_B_GRANA.bmp,Colore della Pasta,Aree non belle come colore,Aree non belle come colore,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_328,C0P,Aree non belle come colore,Colore della Pasta::aree non belle come colore
105,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P3_TN_307_155_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P3_TN_307_155_B_GRANA.bmp,Sapore,Poco espressivo,Poco espressivo,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_307,C0E,Poco espressivo,Sapore::poco espressivo
106,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P3_TN_307_155_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P3_TN_307_155_B_GRANA.bmp,Aroma,"Burro fresco, note lattiche prevalenti, poco complesso","Burro fresco, note lattiche prevalenti, poco complesso",TG_20,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_307,C0E,"Burro fresco, note lattiche prevalenti, poco complesso",Aroma::burro fresco note lattiche prevalenti poco complesso
107,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P3_TN_307_155_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P3_TN_307_155_B_GRANA.bmp,Texture,Quasi troppi cristalli...,Quasi troppi cristalli...,TG_35,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_307,C0E,Quasi troppi cristalli...,Texture::quasi troppi cristalli
108,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P3_TN_307_155_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P3_TN_307_155_B_GRANA.bmp,Struttura della Pasta,Tende a fare piccole scaglie,Tende a fare piccole scaglie,Q_09,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_307,C0E,Tende a fare piccole scaglie,Struttura della Pasta::tende a fare piccole scaglie
109,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P3_TN_307_155_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P3_TN_307_155_B_GRANA.bmp,Struttura della Pasta,Grana di diversa granulosita,Grana di diversa granulosita,TG_19,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_307,C0E,Grana di diversa granulosita,Struttura della Pasta::grana di diversa granulosita
110,data/images_flat/2020-2021_Trentingrana__VI bimestre__27°Seduta_24-03-2021__P3_TN_307_155_B_GRANA.bmp,data/TrentinGrana/2020-2021_Trentingrana/VI bimestre/27°Seduta_24-03-2021/P3_TN_307_155_B_GRANA.bmp,Struttura della Pasta,Peccato per irregolarità  di frattura,Peccato per irregolarità di frattura,TG_24,2021-03-24,2020-2021_Trentingrana,27,VI,Grana,,,TN_307,C0E,Peccato per irregolarità di frattura,Struttura della Pasta::peccato per irregolarità di frattura
