dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Colore della Pasta::giallo intenso e zone più chiare,Colore della Pasta,Giallo intenso e zone più chiare,Pasta di colore giallo intenso con zone più chiare.,4,44267,
Colore della Pasta::sganciato carico,Colore della Pasta,Sganciato carico,"Pasta di colore carico, sganciato.",4,27830,
Colore della Pasta::alone nocciola dove rottura con fossa,Colore della Pasta,Alone nocciola dove rottura con fossa,Pasta con alone nocciola in corrispondenza della frattura.,4,5839,
Colore della Pasta::alone più scuro fascia rosa ad anello,Colore della Pasta,Alone più scuro fascia rosa ad anello,Pasta con alone più scuro e fascia rosata ad anello.,4,42903,
Colore della Pasta::colore cipria,Colore della Pasta,Colore cipria,Pasta di colore cipria.,4,1764,
Colore della Pasta::colore buono senza calcolare la zona del difetto vicino allo scalzo,Colore della Pasta,Colore buono senza calcolare la zona del difetto vicino allo scalzo,"Pasta di colore uniforme, con discolorazione nella zona vicino allo scalzo.",4,48985,
Colore della Pasta::medio tendente al carico lieve,Colore della Pasta,Medio tendente al carico lieve,Pasta di colore medio tendente al carico.,4,9319,
Colore della Pasta::chiara tendente al aranciato unif,Colore della Pasta,Chiara Tendente al aranciato unif,"Pasta di colore chiaro tendente all'aranciato, uniforme.",4,11441,
Colore della Pasta::alone è rivolto più verso uno dei due piatti,Colore della Pasta,Alone è rivolto più verso uno dei due piatti,Pasta con alone orientato verso uno dei due piatti.,4,49486,
Colore della Pasta::giallo,Colore della Pasta,Giallo,Pasta di colore giallo.,4,20476,
Colore della Pasta::giallo con leggero alone più scuro,Colore della Pasta,Giallo con leggero alone più scuro,Pasta di colore giallo con leggero alone più scuro.,4,30613,
Colore della Pasta::abbastanza uniforme ma sottocrosta marrone con superficie biancastra,Colore della Pasta,Abbastanza uniforme ma sottocrosta marrone con superficie biancastra,Pasta uniforme con tonalità biancastra in superficie e marrone in sottocrosta.,4,41128,
Colore della Pasta::presenza di u a zona nettamente più scura qui di non omogeneo giallo abbastanza carico,Colore della Pasta,Presenza di u a zona nettamente più scura qui di non omogeneo. Giallo abbastanza carico,Pasta di colore giallo abbastanza carico con zona nettamente più scura e disomogenea.,2,46871,
Colore della Pasta::colorazione giallo carico più accentuato verso il centro,Colore della Pasta,Colorazione giallo carico più accentuato verso il centro,"Pasta di colore giallo carico, più accentuato verso il centro.",4,35854,
Colore della Pasta::paglierino leggero con velature verdognola,Colore della Pasta,Paglierino leggero con velature verdognola,Pasta di colore paglierino leggero con velature verdognole.,4,9237,
Colore della Pasta::omogeneo abbastanza carico,Colore della Pasta,"Omogeneo, abbastanza carico",Pasta di colore omogeneo e abbastanza carico.,12,14173,
Colore della Pasta::carico e più intenso a tratti,Colore della Pasta,Carico e più intenso a tratti,Pasta di colore carico e tendente all'intenso a tratti.,4,18403,
Colore della Pasta::chiaro con alone sembra una macchia risata ma difficile per la frattura,Colore della Pasta,Chiaro con alone sembra una macchia risata ma difficile per la frattura,Pasta di colore chiaro con alone e macchia rosata.,4,12911,
Colore della Pasta::omogeneo leggermente grigio,Colore della Pasta,Omogeneo leggermente grigio,Pasta di colore omogeneo leggermente grigio.,4,37539,
Colore della Pasta::la crosta da un alone rosato a tutta la pasta,Colore della Pasta,La crosta da Un alone rosato a tutta la pasta,Pasta con alone rosato che dalla crosta si estende a tutta la pasta.,4,4653,
Colore della Pasta::alone centrale scuro,Colore della Pasta,Alone centrale scuro,Pasta con alone centrale scuro.,20,9992,
Colore della Pasta::bel giallo zona grigetta,Colore della Pasta,"Bel giallo, zona grigetta",Pasta di bel colore giallo con zona grigetta.,4,33664,
Colore della Pasta::abbastanza carico più chiaro sotto un piatto,Colore della Pasta,Abbastanza carico Più chiaro sotto un piatto,"Pasta di colore abbastanza carico, più chiara nella zona sottostante il piatto.",4,30855,
Colore della Pasta::arancio carico,Colore della Pasta,Arancio carico,Pasta di colore arancio carico.,4,41519,
Colore della Pasta::lato crosta scuro,Colore della Pasta,Lato crosta scuro,Pasta di colore scuro verso la crosta.,2,46199,
Colore della Pasta::alone centrale più scuro,Colore della Pasta,Alone centrale più scuro,Pasta con alone centrale più scuro.,16,7915,
Colore della Pasta::chiaro tendente al verde grigio,Colore della Pasta,Chiaro tendente al verde grigio,Pasta di colore chiaro tendente al verde grigio.,4,7373,
Colore della Pasta::abbastanza carico non del tutto uniforme,Colore della Pasta,Abbastanza carico non del tutto uniforme,"Pasta di colore abbastanza carico, non del tutto uniforme.",4,37040,
Colore della Pasta::molto netto lo stacco tra i il marrone sottoscritta e la fascia chiara,Colore della Pasta,Molto netto lo stacco tra i il marrone sottoscritta e la fascia chiara,Pasta con netto stacco tra la zona marrone sottocrosta e la fascia chiara.,4,4940,
Colore della Pasta::paglierino carico non uniforme con alone grigio verde,Colore della Pasta,Paglierino carico non uniforme con alone grigio verde,Pasta di colore paglierino carico non uniforme con alone grigio verde.,4,18407,
Colore della Pasta::chiaro tendente al grigio,Colore della Pasta,Chiaro tendente al grigio,Pasta di colore chiaro tendente al grigio.,4,37382,
Colore della Pasta::non del tutto uniforme giallo tende scuro,Colore della Pasta,Non del tutto uniforme giallo tende scuro,"Pasta di colore giallo tendente allo scuro, non del tutto uniforme.",4,27769,
Colore della Pasta::molto carico più chiaro sotto un piatto,Colore della Pasta,"Molto carico, più chiaro sotto un piatto","Pasta di colore molto carico, più chiara nella zona sottocorticale.",4,41524,
Colore della Pasta::carico grigiastro con fascia più chiara sotto un piatto,Colore della Pasta,Carico grigiastro con fascia più chiara sotto un piatto,Pasta di colore carico grigiastro con fascia più chiara sotto la zona piatta.,4,32426,
Colore della Pasta::colore abbiamo omogeneo,Colore della Pasta,Colore abbiamo omogeneo,Pasta di colore omogeneo.,8,29471,
Colore della Pasta::porzione centrale più carica comunque colore poco saturo,Colore della Pasta,"Porzione centrale più carica, comunque colore poco saturo","Pasta con porzione centrale più carica, colore poco saturo.",4,27412,
Colore della Pasta::in certe zone appena più carico il colore piccola disomogeneità,Colore della Pasta,In certe zone appena più carico il colore: piccola disomogeneità,"Pasta con piccola disomogeneità di colore, leggermente più carico in certe zone.",4,4442,
Colore della Pasta::giallo con alone più carico e macchioline rosa,Colore della Pasta,Giallo con alone più carico e macchioline rosa,Pasta di colore giallo con alone più carico e piccole macchie rosate.,4,9232,
Colore della Pasta::giallo chiaro due macchie rosa centrali (credo in caso voto 5 5),Colore della Pasta,"Giallo chiaro, due macchie rosa centrali (credo, in caso voto 5,5)",Pasta di colore giallo chiaro con due macchie rosa centrali.,4,9230,
Colore della Pasta::colore chiaro e uniforme,Colore della Pasta,Colore chiaro e uniforme,Pasta di colore chiaro e uniforme.,4,40370,
Colore della Pasta::zona più chiara sotto un piatto e chiazza o rosa,Colore della Pasta,Zona più chiara sotto un piatto e chiazza o rosa,Pasta con zona più chiara sotto il piatto e chiazza rosata.,4,11231,
Colore della Pasta::unif,Colore della Pasta,Unif,Pasta di colore uniforme.,4,11511,
Colore della Pasta::abbastanza omogeneo con qualche area nocciola,Colore della Pasta,Abbastanza omogeneo con qualche area nocciola,Pasta con colore abbastanza omogeneo e qualche area nocciola.,4,7536,
Colore della Pasta::zone nettamente più chiare vicino a crosta,Colore della Pasta,Zone nettamente più chiare vicino a crosta,Pasta con zone nettamente più chiare vicino alla crosta.,4,9317,
Colore della Pasta::paglierino omogeneo con alone grigio verdognolo,Colore della Pasta,"Paglierino omogeneo, con alone grigio verdognolo",Pasta di colore paglierino omogeneo con alone grigio verdognolo.,4,47574,
Colore della Pasta::regolare,Colore della Pasta,Regolare,Pasta di colore regolare.,4,24145,
Colore della Pasta::colorazione omogenea su tutta la sezione,Colore della Pasta,Colorazione omogenea su tutta la sezione,Pasta di colore omogeneo su tutta la sezione.,2,46194,
Colore della Pasta::macchie rosa,Colore della Pasta,Macchie rosa,Pasta con macchie rosa.,16,9226,
"Colore della Pasta::non ho tenuto conto della macchia dovuta ad una ""correzione"" dello scalzo se va considerato il difetto il voto è 5 0",Colore della Pasta,"Non ho tenuto conto della macchia dovuta ad una ""correzione"" dello scalzo Se va considerato il difetto il voto è 5,0",Pasta con macchia presente sullo scalzo.,4,48983,
Colore della Pasta::sotto un piatto zona di pasta disidratata,Colore della Pasta,Sotto un piatto zona di pasta disidratata,Pasta con zona di disidratazione nella parte sottocrostale.,4,834,
Colore della Pasta::abbastanza omogeneo leggermente carico,Colore della Pasta,Abbastanza omogeneo leggermente carico,Pasta di colore abbastanza omogeneo e leggermente carico.,4,18324,
Colore della Pasta::molto carico con alone che sfuma diverso un piatto più bianco,Colore della Pasta,Molto carico con alone che sfuma diverso un piatto più bianco,Pasta di colore molto carico con alone che sfuma verso un piatto più bianco.,4,30757,
Colore della Pasta::leggermente più scuro su 1b piatto,Colore della Pasta,Leggermente più scuro su 1b piatto,Pasta leggermente più scura sulla zona del piatto.,4,15587,
Colore della Pasta::zone grigiastre,Colore della Pasta,Zone grigiastre,Pasta con zone grigiastre.,4,35675,
Colore della Pasta::alone evidente rosato con fascia e macchie in prossimità di un puatto,Colore della Pasta,Alone evidente rosato con fascia e macchie in prossimità di un puatto,"Pasta con alone evidente rosato, fascia e macchie in prossimità della frattura.",4,31810,
Colore della Pasta::colore carico quasi arancio,Colore della Pasta,"Colore carico, quasi arancio","Pasta di colore carico, tendente all'arancio.",8,29219,
Colore della Pasta::qualche macchia rosa,Colore della Pasta,Qualche macchia rosa,Pasta con qualche macchia rosa.,4,9234,
Colore della Pasta::lievi macchie rosate,Colore della Pasta,Lievi macchie rosate,Pasta con lievi macchie rosate.,10,2190,
Colore della Pasta::alone più scuro,Colore della Pasta,Alone più scuro,Pasta con alone più scuro.,4,27901,
Colore della Pasta::carico ma omogeneo,Colore della Pasta,Carico ma omogeneo,Pasta di colore carico ma omogeneo.,32,7534,
Colore della Pasta::giallo chiaro uniforme,Colore della Pasta,Giallo chiaro uniforme,Pasta di colore giallo chiaro uniforme.,8,29222,
Colore della Pasta::giallo piuttosto carico e aranciato,Colore della Pasta,Giallo piuttosto carico e aranciato,Pasta di colore giallo carico e aranciato.,2,46695,
Colore della Pasta::piuttosto variabile con aree molto arancione verso gli scalzi,Colore della Pasta,Piuttosto variabile con aree molto arancione verso gli scalzi,Pasta con colorazione variabile e aree aranciate verso gli scalzi.,4,22249,
Colore della Pasta::giallo un poco' troppo carico,Colore della Pasta,Giallo un poco' troppo carico,Pasta di colore giallo piuttosto carico.,4,17019,
Colore della Pasta::grande alone centrale e qualche piccola macchia rosa,Colore della Pasta,Grande alone centrale e qualche piccola macchia rosa,Pasta con grande alone centrale e piccole macchie rosate.,4,5531,
Colore della Pasta::alone centrale più carico,Colore della Pasta,Alone centrale più carico,Pasta con alone centrale più carico.,12,5917,
Colore della Pasta::giallo carico con macchia marrone,Colore della Pasta,Giallo carico con macchia marrone,Pasta di colore giallo carico con macchia marrone.,4,9398,
Colore della Pasta::centralmente più giallo,Colore della Pasta,Centralmente più giallo,Pasta più gialla nella zona centrale.,4,27413,
Colore della Pasta::chiaro arrangiato con fascia più bianca sotto un piatto,Colore della Pasta,Chiaro arrangiato con fascia più bianca sotto un piatto,Pasta di colore chiaro aranciato con fascia bianca sottocorticale e zona piatta.,8,29535,
Colore della Pasta::presenza di evidenti aloni rosa,Colore della Pasta,Presenza di evidenti aloni rosa,Pasta con evidenti aloni rosa.,4,7997,
Colore della Pasta::tende nocciola,Colore della Pasta,Tende nocciola,Pasta tendente al nocciola.,4,13758,
Colore della Pasta::alone giallo carico centrale,Colore della Pasta,Alone giallo carico centrale,Pasta con alone giallo carico centrale.,8,18321,
Colore della Pasta::alone netto e concentrato al cuore,Colore della Pasta,Alone netto e concentrato al cuore,Pasta con alone netto e concentrato al centro.,4,497,
Colore della Pasta::colore chiaro ed omogeneo,Colore della Pasta,Colore chiaro ed omogeneo,Pasta di colore chiaro e omogeneo.,4,31891,
Colore della Pasta::colore più scuro in centro e aloni rosati in centro,Colore della Pasta,Colore più scuro in centro e aloni rosati in centro,Pasta con colore più scuro in centro e aloni rosati.,8,29151,
Colore della Pasta::diverse macchie rosa,Colore della Pasta,Diverse macchie rosa,Pasta con diverse macchie rosate.,4,31970,
Colore della Pasta::paglierino carico,Colore della Pasta,Paglierino carico,Pasta di colore paglierino carico.,4,16934,
Colore della Pasta::disomogeneo,Colore della Pasta,Disomogeneo,Pasta di colore disomogeneo.,12,13753,
Colore della Pasta::giallo molto con alone carico,Colore della Pasta,Giallo molto con alone carico,Pasta di colore giallo carico con alone carico.,4,41520,
Colore della Pasta::carico con zona più chiara verso una faccia,Colore della Pasta,Carico con zona più chiara verso una faccia,Pasta di colore carico con zona più chiara verso una faccia.,4,7843,
