sample_id,attribute,caption,caption_sentence,panelist,dairy_id,product_code,year,session_date,fetta_path,grana_path,has_fetta,has_grana,has_both_views,weight,classe
TN_302__2021-04-07__P,Struttura della Pasta,Pasta con aspetto a scaglie.,La pasta del formaggio presenta un aspetto a scaglie.,Q_09,TN_302,C0A,2020-2021_Trentingrana,2021-04-07,data/images_flat/2020-2021_Trentingrana__VI bimestre__29°Seduta_07-04-2021__P1_TN_302_851_B_FETTA.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__29°Seduta_07-04-2021__P1_TN_302_851_A_GRANA.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Profumo,Profumo leggermente stantio all'apertura.,Il formaggio ha un profumo leggermente stantio all'apertura.,Q_09,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Profumo,Profumo di buona intensità.,Il formaggio ha un profumo di buona intensità.,TG_04,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Profumo,Profumo complesso.,Il formaggio ha un profumo complesso.,TG_24,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Struttura della Pasta,Pasta tendente al ruvida su un lato.,La pasta del formaggio è tendente al ruvida su un lato.,Q_02,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Struttura della Pasta,Pasta con aspetto a scaglie.,La pasta del formaggio presenta un aspetto a scaglie.,Q_09,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Struttura della Pasta,Pasta con strutture diverse.,La pasta del formaggio presenta strutture diverse.,TG_04,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Struttura della Pasta,Pasta non omogenea.,La pasta del formaggio non è omogenea.,TG_24,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_328__2021-03-17__P,Struttura della Pasta,Pasta con leggerissima spugnatura centrale appena visibile.,La pasta del formaggio presenta leggerissima spugnatura centrale appena visibile.,TG_35,TN_328,C0P,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P5_TN_328_992_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Profumo,Profumo di moderata intensità.,Il formaggio ha un profumo di moderata intensità.,TG_04,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Profumo,Profumo di paglia.,Il formaggio ha un profumo di paglia.,TG_20,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Sapore,Sapore molto amaro.,Il formaggio ha un sapore molto amaro.,TG_12,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Aroma,Aroma con leggero sentore finale di stalla.,Il formaggio ha un aroma con leggero sentore finale di stalla.,TG_24,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Texture,"Texture buona solubilità, leggermente asciutta.","Il formaggio presenta una texture buona solubilità, leggermente asciutta.",TG_24,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Spessore della Crosta,"Crosta di spessore non eccessivo nella parte piatta, con colore molto carico tendente al marrone rossiccio.","La crosta del formaggio è di spessore non eccessivo nella parte piatta, con colore molto carico tendente al marrone rossiccio.",Q_09,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Struttura della Pasta,Pasta grassa.,La pasta del formaggio è grassa.,TG_13,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Struttura della Pasta,Pasta con grana grossolana.,La pasta del formaggio presenta una grana grossolana.,TG_19,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Struttura della Pasta,Pasta con occhi visibili.,La pasta del formaggio presenta occhi visibili.,TG_24,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Struttura della Pasta,Pasta con occhiature di media e piccola dimensione.,La pasta del formaggio presenta occhiature di media e piccola dimensione.,TG_35,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Colore della Pasta,Pasta di colore più carico in certe zone.,La pasta del formaggio è di colore più carico in certe zone.,TG_04,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_310__2021-03-17__P,Colore della Pasta,Pasta con una macchia giallo rosato.,La pasta del formaggio presenta una macchia giallo rosato.,TG_35,TN_310,C0F,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P2_TN_310_437_GRANA_A.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Profumo,Profumo di buona intensità.,Il formaggio ha un profumo di buona intensità.,TG_04,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Profumo,Profumo di alcol.,Il formaggio ha un profumo di alcol.,TG_24,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Aroma,Aroma di farmacia.,Il formaggio ha un aroma di farmacia.,TG_24,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Spessore della Crosta,Crosta con sottocrosta di colore diverso: rossastra sotto lo scalzo e grigiastra sotto le parti piatte.,La crosta del formaggio presenta una sottocrosta di colore diverso: rossastra sotto lo scalzo e grigiastra sotto le parti piatte.,Q_09,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Struttura della Pasta,Pasta con frattura ondulata e zona sottocrostale disidratata.,La pasta del formaggio presenta una frattura ondulata e zona sottocrostale disidratata.,Q_09,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Struttura della Pasta,Pasta con una fessura.,La pasta del formaggio presenta una fessura.,TG_04,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Struttura della Pasta,Pasta con una fessura pronunciata.,La pasta del formaggio presenta una fessura pronunciata.,TG_35,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_338__2021-03-17__P,Colore della Pasta,Pasta con qualche sfumatura verdognola.,La pasta del formaggio presenta qualche sfumatura verdognola.,TG_24,TN_338,C0R,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P6_TN_338_214_GRANA_B.bmp,True,True,True,1.0,OK
TN_316__2021-03-17__P,Profumo,"Profumo molto intenso, pungente, con note di fieno greco.","Il formaggio ha un profumo molto intenso, pungente, con note di fieno greco.",Q_02,TN_316,C0L,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_GRANA_B.bmp,True,True,True,1.0,OK
TN_316__2021-03-17__P,Sapore,Sapore poco caratterizzato e non equilibrato.,Il formaggio ha un sapore poco caratterizzato e non equilibrato.,TG_19,TN_316,C0L,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_GRANA_B.bmp,True,True,True,1.0,OK
TN_316__2021-03-17__P,Texture,Texture leggermente pastosa.,Il formaggio presenta una texture leggermente pastosa.,TG_24,TN_316,C0L,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_GRANA_B.bmp,True,True,True,1.0,OK
TN_316__2021-03-17__P,Struttura della Pasta,Pasta con due fessure.,La pasta del formaggio presenta due fessure.,TG_04,TN_316,C0L,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_GRANA_B.bmp,True,True,True,1.0,OK
TN_316__2021-03-17__P,Struttura della Pasta,Pasta con fessura.,La pasta del formaggio presenta una fessura.,TG_24,TN_316,C0L,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_GRANA_B.bmp,True,True,True,1.0,OK
TN_316__2021-03-17__P,Struttura della Pasta,Pasta con due piccole fessure.,La pasta del formaggio presenta due piccole fessure.,TG_35,TN_316,C0L,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P4_TN_316_774_GRANA_B.bmp,True,True,True,1.0,OK
TN_305__2021-03-17__P,Sapore,Sapore pungente in bocca.,Il formaggio ha un sapore pungente in bocca.,TG_04,TN_305,C0C,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_GRANA_B.bmp,True,True,True,1.0,OK
TN_305__2021-03-17__P,Spessore della Crosta,Crosta con sottocrosta meno carica sulla parte piatta.,La crosta del formaggio presenta una sottocrosta meno carica sulla parte piatta.,TG_35,TN_305,C0C,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_GRANA_B.bmp,True,True,True,1.0,OK
TN_305__2021-03-17__P,Struttura della Pasta,Pasta con frattura irregolare e numerose scaglie.,La pasta del formaggio presenta una frattura irregolare e numerose scaglie.,Q_09,TN_305,C0C,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_GRANA_B.bmp,True,True,True,1.0,OK
TN_305__2021-03-17__P,Struttura della Pasta,Pasta striata al centro.,La pasta del formaggio è striata al centro.,TG_04,TN_305,C0C,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_GRANA_B.bmp,True,True,True,1.0,OK
TN_305__2021-03-17__P,Struttura della Pasta,Pasta con fessura centrale pronunciata.,La pasta del formaggio presenta una fessura centrale pronunciata.,TG_35,TN_305,C0C,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P1_TN_305_512_GRANA_B.bmp,True,True,True,1.0,OK
TN_313__2021-03-17__P,Sapore,Sapore poco intenso.,Il formaggio ha un sapore poco intenso.,Q_02,TN_313,C0H,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_GRANA_B.bmp,True,True,True,1.0,OK
TN_313__2021-03-17__P,Aroma,Aroma di burro cotto.,Il formaggio ha un aroma di burro cotto.,TG_20,TN_313,C0H,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_GRANA_B.bmp,True,True,True,1.0,OK
TN_313__2021-03-17__P,Aroma,Aroma persistente.,Il formaggio ha un aroma persistente.,TG_24,TN_313,C0H,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_GRANA_B.bmp,True,True,True,1.0,OK
TN_313__2021-03-17__P,Struttura della Pasta,"Pasta con microocchiatura molto diffusa, un grappolo di occhi e frattura irregolare.","La pasta del formaggio presenta una microocchiatura molto diffusa, un grappolo di occhi e frattura irregolare.",Q_09,TN_313,C0H,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_GRANA_B.bmp,True,True,True,1.0,OK
TN_313__2021-03-17__P,Struttura della Pasta,Pasta con occhiatura diffusa su tutta la superficie e fessure di varia ampiezza.,La pasta del formaggio presenta un'occhiatura diffusa su tutta la superficie e fessure di varia ampiezza.,TG_35,TN_313,C0H,2020-2021_Trentingrana,2021-03-17,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_FETTA_B.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__26°Seduta_17-03-2021__P3_TN_313_256_GRANA_B.bmp,True,True,True,1.0,OK
TN_323__2021-03-31__P,Profumo,"Profumo stagnante all'apertura, poi non percepibile.","Il formaggio ha un profumo stagnante all'apertura, poi non percepibile.",Q_09,TN_323,C0N,2020-2021_Trentingrana,2021-03-31,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_A.bmp,True,True,True,1.0,OK
TN_323__2021-03-31__P,Profumo,Profumo di buona intensità.,Il formaggio ha un profumo di buona intensità.,TG_04,TN_323,C0N,2020-2021_Trentingrana,2021-03-31,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_A.bmp,True,True,True,1.0,OK
TN_323__2021-03-31__P,Sapore,Sapore leggermente amaro con umami scarso.,Il formaggio ha un sapore leggermente amaro con umami scarso.,TG_04,TN_323,C0N,2020-2021_Trentingrana,2021-03-31,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_A.bmp,True,True,True,1.0,OK
TN_323__2021-03-31__P,Struttura della Pasta,Pasta con un grosso occhio.,La pasta del formaggio presenta un grosso occhio.,TG_13,TN_323,C0N,2020-2021_Trentingrana,2021-03-31,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_A.bmp,True,True,True,1.0,OK
TN_323__2021-03-31__P,Struttura della Pasta,Pasta con leggera microocchiatura.,La pasta del formaggio presenta una leggera microocchiatura.,TG_24,TN_323,C0N,2020-2021_Trentingrana,2021-03-31,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_FETTA_A.bmp,data/images_flat/2020-2021_Trentingrana__VI bimestre__28° Seduta_31-03-2021__P5_TN_323_789_GRANA_A.bmp,True,True,True,1.0,OK
