dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Profumo::intensità' elevata di burro fuso burro,Profumo,"intensità' elevata, di burro fuso, burro,",Profumo intenso di burro fuso.,2,46123,
Profumo::su base lattea delicata spicca un aroma di formaggio quasi fermentato non tipico del trentingrana non una puzza ma quasi,Profumo,"su base lattea delicata spicca un aroma di formaggio quasi fermentato non tipico del trentingrana. non una puzza, ma quasi",Profumo su base lattica delicata con aroma di formaggio quasi fermentato.,4,47412,
Profumo::grana nocciola fieno,Profumo,"grana, nocciola, fieno","Profumo di grana, nocciola e fieno.",4,21710,
Profumo::lattico cotto prevalente ma anche erbaceio (fieno) e brodo di carcne,Profumo,lattico cotto prevalente ma anche erbaceio (fieno) e brodo di carcne,Profumo di lattico cotto prevalente con note di fieno e brodo animale.,4,34370,
Profumo::vegetale burro fresco,Profumo,"VEGETALE , BURRO FRESCO",Profumo vegetale con note di burro fresco.,4,37216,
Profumo::intenso e complesso note di crosta di formaggio e frutta fermentata non particolarmente equilibrato,Profumo,"intenso e complesso, note di crosta di formaggio e frutta fermentata, non particolarmente equilibrato","Profumo intenso e complesso con note di crosta di formaggio e frutta fermentata, non particolarmente equilibrato.",4,37383,
Profumo::fruttato floreale nocciola/tostato un poco troppo,Profumo,"fruttato, floreale, nocciola/tostato un poco- troppo",Profumo fruttato e floreale con note di nocciola e tostato leggermente marcate.,4,44189,
Profumo::burro fuso butirrico intensità moderata tostato forte intensità leggera/moderata attenzione una porzione ha pure un occhio da fermentazione butirrica,Profumo,"burro fuso, butirrico intensità moderata, tostato forte intensità leggera/moderata; ATTENZIONE una porzione ha pure un occhio da fermentazione butirrica","Profumo di burro fuso con nota butirrica a intensità moderata, tostato a intensità leggera-moderata, e localmente di fermentazione butirrica.",4,30665,
Profumo::tende ai sentori cotti tostato nocciola panna media intensità,Profumo,"tende ai sentori cotti, tostato, nocciola. panna. media intensità","Profumo tendente ai sentori cotti, tostato e nocciola, con note di panna, intensità moderata.",4,42844,
Profumo::latticini frachi,Profumo,latticini frachi,Profumo di latticini freschi.,4,13692,
Profumo::latte cotto panna,Profumo,latte cotto;panna;,Profumo di latte cotto e panna.,8,6007,
Profumo::intenso e burroso con leggera tostatura,Profumo,intenso e burroso con leggera tostatura,Profumo intenso e burroso con leggera tostatura.,4,35563,
Profumo::intensità' moderata note vegetali anche brodo su base di burro e latte uht crosta,Profumo,"intensità' moderata. note vegetali, anche brodo, su base di burro e latte uht. crosta","Profumo di intensità moderata con note vegetali e di brodo su base di burro e latte, con sentori di crosta.",4,40311,
Profumo::nota di sedano brodo vegetale latte caramellato,Profumo,"nota di sedano, brodo vegetale, latte caramellato","Profumo di sedano, brodo vegetale e latte caramellato.",8,29101,
Profumo::atipico frutta fermentata crosta di formaggio,Profumo,"atipico, frutta fermentata, crosta di formaggio",Profumo atipico di frutta fermentata e crosta di formaggio.,8,29421,
Profumo::latte cotto e panna cotta intensità medio alta,Profumo,latte cotto e panna cotta intensità medio alta,Profumo di latte cotto e panna cotta con intensità medio-alta.,4,9413,
Profumo::leggero per fortuna perché' percepisco una nota fecale,Profumo,leggero. per fortuna perché' percepisco una nota fecale,Profumo leggero con nota fecale.,4,25510,
Profumo::burrro fuso latte,Profumo,"burrro fuso, latte",Profumo di burro fuso e latte.,4,25657,
Profumo::nota bruciata,Profumo,Nota bruciata,Profumo con nota bruciata.,8,3495,
Profumo::note quasi di puzzone alla prima olfazione,Profumo,Note quasi di puzzone alla prima olfazione,Profumo con note quasi di puzzone all'apertura.,4,4216,
Profumo::solo spezzando i pezzi e al momento della frattura si avverte puzza di marcio putrido che x lo più se ne va asciugamdosi,Profumo,"solo spezzando i pezzi e al momento della frattura si avverte puzza di marcio putrido, che x lo più se ne va asciugamdosi","Profumo di marcio e putrido alla frattura, attenuato all'asciugatura.",2,46211,
Profumo::burro fuso latte cotto buono,Profumo,"burro fuso, latte cotto. buono",Profumo di burro fuso e latte cotto.,4,18336,
Profumo::putrido prevalente alla rottura dei pezzi,Profumo,putrido prevalente alla rottura dei pezzi,Profumo putrido prevalente alla rottura dei pezzi.,4,32289,
Profumo::latte acido pungente fermentato,Profumo,"LATTE ACIDO, PUNGENTE, FERMENTATO","Profumo di latte acido, pungente e fermentato.",4,37384,
Profumo::yogurt alla frutta,Profumo,Yogurt alla frutta,Profumo di yogurt alla frutta.,4,808,
Profumo::poco intenso ma equilibrato burro fuso dominante,Profumo,"poco intenso ma equilibrato, burro fuso dominante","Profumo poco intenso ma equilibrato, con burro fuso dominante.",4,7768,
Profumo::vaniglia peccato per bruciato,Profumo,Vaniglia! Peccato per bruciato!,Profumo di vaniglia con nota di bruciato.,4,1436,
Profumo::nocciola,Profumo,NOcciola,Profumo di nocciola.,20,1289,
Profumo::fermentazione (insilato) panna fresca burro fresco e leggera tostatura,Profumo,"fermentazione (insilato) panna fresca, burro fresco e leggera tostatura","Profumo di fermentazione con note di insilato, panna fresca, burro fresco e leggera tostatura.",4,24087,
Profumo::solvente acetone,Profumo,Solvente acetone,Profumo di solvente e acetone.,4,49997,
Profumo::moderata l'intensità latte uht burro sciolto pane,Profumo,"moderata l'intensità. Latte uht, burro sciolto. pane","Profumo di latte uht, burro sciolto e pane, con intensità moderata.",4,18255,
Profumo::all'inizio stalla ma lo cala,Profumo,All'inizio stalla...ma lo cala,"Profumo di stalla all'apertura, che tende a calare.",10,1942,
Profumo::yogurth nocciola tostato,Profumo,"yogurth, nocciola, tostato","Profumo di yogurt, nocciola e tostato.",4,32214,
Profumo::molto leggero,Profumo,molto leggero,Profumo molto leggero.,4,18870,
Profumo::pronunciato di latte cotto,Profumo,pronunciato di latte cotto,Profumo pronunciato di latte cotto.,4,15372,
Profumo::burro fuso latte cotto,Profumo,burro fuso;latte cotto,Profumo di burro fuso e latte cotto.,4,41082,
Profumo::yogurt alla frutta più che parte acido,Profumo,Yogurt alla frutta più che parte acido,Profumo di yogurt alla frutta con sentore acido.,4,49127,
Profumo::leggera fermentazione,Profumo,Leggera fermentazione,Profumo di leggera fermentazione.,4,5284,
Profumo::caramello alla apertura,Profumo,Caramello alla apertura,Profumo di caramello all'apertura.,4,49113,
Profumo::ho segnato cuoio ma in realtà ho sentito odore di suola di scarpe o gomma,Profumo,"Ho segnato cuoio ma in realtà ho sentito odore di suola di scarpe, o gomma",Profumo di gomma e suola di scarpe.,4,50167,
Profumo::all'apertura un poco' di fumo poi fermentato,Profumo,"all'apertura un poco' di fumo, poi fermentato,","Profumo di fumo all'apertura, seguito da note fermentate.",4,27776,
Profumo::presenza di note un p di stalla insilato,Profumo,"presenza di note un p; di stalla, insilato",Profumo con note di stalla e insilato.,4,44692,
Profumo::burro fuso e bruciato,Profumo,"burro fuso e bruciato,",Profumo di burro fuso e bruciato.,4,35747,
Profumo::balsamico liquirizia,Profumo,Balsamico liquirizia,Profumo di balsamico e liquirizia.,4,49791,
Profumo::strinato,Profumo,strinato,Profumo strinato.,2,46288,
Profumo::yogurt,Profumo,yogurt,Profumo di yogurt.,4,35441,
Profumo::gradevole di latte ma leggero,Profumo,gradevole di latte ma leggero,"Profumo gradevole di latte, leggero.",4,44198,
Profumo::grana latte e floreale,Profumo,"grana, latte e floreale..","Profumo di grana, latte e floreale.",4,35443,
Profumo::peccato per leggera nota bruciata,Profumo,Peccato per leggera nota bruciata,Profumo con leggera nota bruciata.,4,865,
Profumo::poco intenso nota lattica di burro fuso evidente fieno,Profumo,"poco intenso, nota lattica di burro fuso evidente, fieno",Profumo poco intenso di burro fuso con nota lattica e fieno.,8,29549,
Profumo::burroso,Profumo,burroso,Profumo burroso.,4,41419,
Profumo::animale tostato deciso liquirizia caramello scuro cacao,Profumo,"animale, tostato deciso, liquirizia, caramello scuro, cacao","Profumo animale con note di tostato deciso, liquirizia, caramello scuro e cacao.",4,33907,
Profumo::all'apertuta insilato vegetale allapertura vegetale balsamico eucalipto,Profumo,all'apertuta insilato vegetale allapertura vegetale balsamico eucalipto?,"Profumo di insilato, vegetale e balsamico con note di eucalipto all'apertura.",4,12921,
Profumo::vegetale fieno,Profumo,vegetale fieno?,Note olfattive di vegetale e fieno.,8,29479,
Profumo::negativo intenistà alta,Profumo,negativo intenistà alta,Profumo negativo con intensità alta.,4,41303,
Profumo::note positive da grana tipico latte ma con tostatura anche forte sebbene molto piacevole,Profumo,"note positive da grana tipico, latte, ma con tostatura anche forte... sebbene molto piacevole",Profumo di grana con note lattiche e tostatura intensa.,2,46633,
Profumo::stantio e cotto,Profumo,stantio e cotto,Profumo stantio e cotto.,4,32365,
Profumo::intensità' buona,Profumo,intensità' buona.,Profumo di buona intensità.,4,33751,
Profumo::lattico dominante burro cotto burro sciolto poco intenso brodo,Profumo,"lattico dominante, burro cotto, burro sciolto, poco intenso. brodo","Profumo lattico dominante di burro cotto e burro sciolto, poco intenso, con nota di brodo.",4,42780,
Profumo::leggermente fruttato,Profumo,leggermente fruttato,Profumo leggermente fruttato.,4,33594,
Profumo::il sentore di nostrano é un dubbio,Profumo,Il sentore di nostrano é un dubbio,Profumo con sentore di nostrano.,4,4907,
Profumo::salsa al caramello mou bruciacchiata,Profumo,Salsa al caramello mou bruciacchiata,Profumo di caramello bruciacchiato con note di mou.,4,1437,
Profumo::lievito pane,Profumo,Lievito pane?,Note olfattive di lievito e pane.,4,3244,
Profumo::crosta fruttato mela,Profumo,"crosta, fruttato mela",Profumo di crosta con note fruttate di mela.,4,44779,
Profumo::carente sulle note lattiche,Profumo,Carente sulle note lattiche,Profumo carente di note lattiche.,4,4224,
Profumo::anche vegetale dolce cotto,Profumo,anche vegetale dolce cotto,Profumo vegetale dolce cotto.,4,33753,
Profumo::leggero/moderato come intensità' note di pane tostato burro latte cotto fungo/tartufo,Profumo,"leggero/moderato come intensità'. note di pane tostato. burro, latte cotto. fungo/tartufo","Profumo di pane tostato, burro e latte cotto, con note di fungo e tartufo, a intensità leggera e moderata.",4,6003,
Profumo::lievissimo quasi inesistente come un presidente di fondazione,Profumo,"lievissimo, quasi inesistente, come un presidente di Fondazione",NON_DESCRITTO,4,34367,
Profumo::pochi pregi lieve,Profumo,"pochi pregi, lieve",Profumo lieve.,4,7931,
Profumo::non percesco particolari odori,Profumo,non percesco particolari odori,Profumo poco percepibile.,4,42779,
Profumo::frutta matura intensità medio alta,Profumo,frutta matura intensità medio alta,"Profumo di frutta matura, intensità medio-alta.",4,24218,
Profumo::vegetale floreale all'apertura 1 pezzo negativo gli altri discreti buoni,Profumo,"vegetale floreale all'apertura, 1 pezzo negativo, gli altri discreti buoni","Profumo vegetale e floreale all'apertura, un pezzo con profumo negativo, gli altri discreti.",4,33830,
Profumo::poco profumo,Profumo,Poco profumo,Profumo poco intenso.,4,48897,
Profumo::intensità media note lattee tendenti al cotto/maturo,Profumo,Intensità media. note lattee tendenti al cotto/maturo,Profumo di intensità media con note lattee tendenti al cotto e alla maturazione.,4,11172,
Profumo::intenso,Profumo,Intenso,Profumo intenso.,28,3838,
Profumo::all'apertura ododre pungente quasi ammoniacale poi tostati decisi e speziati latte cotto quasi bruciato cacao amaro e caffé,Profumo,"all'apertura ododre pungente, quasi ammoniacale, poi tostati decisi e speziati, latte cotto quasi bruciato, cacao amaro e caffé","Profumo all'apertura pungente quasi ammoniacale, seguito da note tostate decise e speziate, latte cotto quasi bruciato, cacao amaro e caffé.",4,5465,
Profumo::poco intenso piatto pungente frutta fermentata burro cotto legno,Profumo,"poco intenso, piatto, pungente, frutta fermentata, burro cotto, legno","Profumo poco intenso e piatto, con note di pungente, frutta fermentata, burro cotto e legno.",4,27700,
Profumo::difettoso nota di paglia / lettiera,Profumo,"difettoso, nota di paglia / lettiera",Profumo di paglia e lettiera con difetti.,4,21705,
Profumo::pane lievito,Profumo,PANE LIEVITO,Note olfattive di pane e lievito.,4,49017,
Profumo::note un poco' pungenti all'apertura poi lattici cotti formaggio cotto,Profumo,"Note un poco' pungenti all'apertura, poi lattici cotti, formaggio cotto","Profumo poco pungente all'apertura, seguito da note lattiche di formaggio cotto.",4,23875,
Profumo::nota pungente all apertura e poi dolciastra leggermente propionica che prevale sui lattici cotti panna e burro sciolto successivi asciugandosi migliora,Profumo,"nota pungente all apertura e poi dolciastra, leggermente propionica che prevale sui lattici cotti, panna e burro sciolto successivi, asciugandosi migliora","Profumo pungente all'apertura con note dolciastre e leggermente propioniche, che prevalgono su lattico cotto, panna e burro sciolto.",2,46883,
Profumo::burro cotto formaggio cotto,Profumo,"Burro cotto, formaggio cotto",Profumo di burro cotto e formaggio cotto.,4,49498,
Profumo::anche intenso ma nostrano e latte cotto leggero,Profumo,"Anche intenso, ma nostrano e latte cotto leggero",Profumo intenso di latte cotto e nota nostrana leggera.,4,4105,
Profumo::panna animale intenso,Profumo,"panna, animale, intenso","Profumo di panna e animale, intenso.",4,15937,
Profumo::fiori e frutta,Profumo,fiori e frutta,Profumo di fiori e frutta.,4,13837,
Profumo::fruttato panna fieno e nota fermentata molto leggera,Profumo,"Fruttato, panna, fieno e nota fermentata molto leggera","Profumo fruttato con note di panna, fieno e sentore fermentato molto leggero.",4,41366,
Profumo::vegetale fermentato,Profumo,vegetale fermentato,Profumo vegetale fermentato.,4,44280,
Profumo::poco intenso note non caratteristiche da nostrano lettiera ossidato,Profumo,"poco intenso, note non caratteristiche da nostrano, lettiera, ossidato",Profumo poco intenso con note di lettiera e ossidato.,4,27840,
Profumo::frutta matura fieno stalla grana,Profumo,"frutta matura, fieno-stalla, grana","Profumo di frutta matura, fieno e stalla, con nota di grana.",4,18339,
Profumo::maturi i sentori latte cotto poco burro frutta secca pane,Profumo,"maturi i sentori, latte cotto, poco burro, frutta secca, pane","Profumo maturo di latte cotto, poco burro, frutta secca e pane.",4,26049,
Profumo::crosta leggermente speziato,Profumo,"crosta, leggermente speziato",Profumo di crosta con note leggermente speziate.,4,21709,
